id,group_id,source_grid_id,target_grid_id,source_grid_x,source_grid_y,target_grid_x,target_grid_y,row_major,img_width,img_height,grid_square_width,verticals,horizontals
971,226,661,451,21,16,11,11,1,640,640,16,40,40
972,226,701,411,21,17,11,11,1,640,640,16,40,40
973,226,741,371,21,18,11,11,1,640,640,16,40,40
974,226,781,331,21,19,11,11,1,640,640,16,40,40
975,226,821,291,21,20,11,11,1,640,640,16,40,40
976,226,861,251,21,21,11,11,1,640,640,16,40,40
977,226,901,211,21,22,11,11,1,640,640,16,40,40
978,226,941,171,21,23,11,11,1,640,640,16,40,40
979,226,981,131,21,24,11,11,1,640,640,16,40,40
980,226,1021,91,21,25,11,11,1,640,640,16,40,40
981,226,1061,51,21,26,11,11,1,640,640,16,40,40
982,226,1101,11,21,27,11,11,1,640,640,16,40,40
983,226,542,572,22,13,12,12,1,640,640,16,40,40
984,226,582,532,22,14,12,12,1,640,640,16,40,40
985,226,622,492,22,15,12,12,1,640,640,16,40,40
986,226,662,452,22,16,12,12,1,640,640,16,40,40
987,226,702,412,22,17,12,12,1,640,640,16,40,40
988,226,742,372,22,18,12,12,1,640,640,16,40,40
989,226,782,332,22,19,12,12,1,640,640,16,40,40
990,226,822,292,22,20,12,12,1,640,640,16,40,40
991,226,862,252,22,21,12,12,1,640,640,16,40,40
992,226,902,212,22,22,12,12,1,640,640,16,40,40
993,226,942,172,22,23,12,12,1,640,640,16,40,40
994,226,982,132,22,24,12,12,1,640,640,16,40,40
995,226,1022,92,22,25,12,12,1,640,640,16,40,40
996,226,1062,52,22,26,12,12,1,640,640,16,40,40
997,226,1102,12,22,27,12,12,1,640,640,16,40,40
998,226,663,453,23,16,13,13,1,640,640,16,40,40
999,226,703,413,23,17,13,13,1,640,640,16,40,40
1000,226,743,373,23,18,13,13,1,640,640,16,40,40
1001,226,783,333,23,19,13,13,1,640,640,16,40,40
1002,226,823,293,23,20,13,13,1,640,640,16,40,40
1003,226,863,253,23,21,13,13,1,640,640,16,40,40
1004,226,903,213,23,22,13,13,1,640,640,16,40,40
1005,226,943,173,23,23,13,13,1,640,640,16,40,40
1006,226,983,133,23,24,13,13,1,640,640,16,40,40
1007,226,1023,93,23,25,13,13,1,640,640,16,40,40
1008,226,1063,53,23,26,13,13,1,640,640,16,40,40
1009,226,1103,13,23,27,13,13,1,640,640,16,40,40
1010,226,543,573,23,13,13,13,1,640,640,16,40,40
1011,226,583,533,23,14,13,13,1,640,640,16,40,40
1012,226,623,493,23,15,13,13,1,640,640,16,40,40
1013,227,689,616,9,17,16,16,1,640,640,16,40,40
1014,227,729,576,9,18,16,16,1,640,640,16,40,40
1015,227,769,536,9,19,16,16,1,640,640,16,40,40
1016,227,809,496,9,20,16,16,1,640,640,16,40,40
1017,227,849,456,9,21,16,16,1,640,640,16,40,40
1018,227,889,416,9,22,16,16,1,640,640,16,40,40
1019,227,929,376,9,23,16,16,1,640,640,16,40,40
1020,227,969,336,9,24,16,16,1,640,640,16,40,40
1021,227,1009,296,9,25,16,16,1,640,640,16,40,40
1022,227,1049,256,9,26,16,16,1,640,640,16,40,40
1023,227,1089,216,9,27,16,16,1,640,640,16,40,40
1024,227,690,617,10,17,17,17,1,640,640,16,40,40
1025,227,730,577,10,18,17,17,1,640,640,16,40,40
1026,227,770,537,10,19,17,17,1,640,640,16,40,40
1027,227,810,497,10,20,17,17,1,640,640,16,40,40
1028,227,850,457,10,21,17,17,1,640,640,16,40,40
1029,227,890,417,10,22,17,17,1,640,640,16,40,40
1030,227,930,377,10,23,17,17,1,640,640,16,40,40
1031,227,970,337,10,24,17,17,1,640,640,16,40,40
1032,227,1010,297,10,25,17,17,1,640,640,16,40,40
1033,227,1050,257,10,26,17,17,1,640,640,16,40,40
1034,227,1090,217,10,27,17,17,1,640,640,16,40,40
1035,227,649,656,9,16,16,16,1,640,640,16,40,40
1036,227,609,696,9,15,16,16,1,640,640,16,40,40
1037,227,569,736,9,14,16,16,1,640,640,16,40,40
1038,227,570,737,10,14,17,17,1,640,640,16,40,40
1039,227,610,697,10,15,17,17,1,640,640,16,40,40
1040,227,650,657,10,16,17,17,1,640,640,16,40,40
1041,228,920,364,0,23,4,4,1,640,640,16,40,40
1042,228,880,404,0,22,4,4,1,640,640,16,40,40
1043,228,720,564,0,18,4,4,1,640,640,16,40,40
1044,228,680,604,0,17,4,4,1,640,640,16,40,40
1045,228,640,644,0,16,4,4,1,640,640,16,40,40
1046,228,600,684,0,15,4,4,1,640,640,16,40,40
1047,228,560,724,0,14,4,4,1,640,640,16,40,40
1048,228,520,764,0,13,4,4,1,640,640,16,40,40
1049,228,480,804,0,12,4,4,1,640,640,16,40,40
1050,228,800,484,0,20,4,4,1,640,640,16,40,40
1051,228,840,444,0,21,4,4,1,640,640,16,40,40
1052,228,760,524,0,19,4,4,1,640,640,16,40,40
1053,229,975,646,15,24,6,6,1,640,640,16,40,40
1054,229,976,647,16,24,7,7,1,640,640,16,40,40
1055,229,977,648,17,24,8,8,1,640,640,16,40,40
1056,229,978,649,18,24,9,9,1,640,640,16,40,40
1057,229,1015,606,15,25,6,6,1,640,640,16,40,40
1058,229,1016,607,16,25,7,7,1,640,640,16,40,40
1059,229,1017,608,17,25,8,8,1,640,640,16,40,40
1060,229,1018,609,18,25,9,9,1,640,640,16,40,40
1061,229,1055,566,15,26,6,6,1,640,640,16,40,40
1062,229,1056,567,16,26,7,7,1,640,640,16,40,40
1063,229,1057,568,17,26,8,8,1,640,640,16,40,40
1064,229,1058,569,18,26,9,9,1,640,640,16,40,40
1065,229,1095,526,15,27,6,6,1,640,640,16,40,40
1066,229,1096,527,16,27,7,7,1,640,640,16,40,40
1067,229,1097,528,17,27,8,8,1,640,640,16,40,40
1068,229,1098,529,18,27,9,9,1,640,640,16,40,40
1069,229,1135,486,15,28,6,6,1,640,640,16,40,40
1070,229,1136,487,16,28,7,7,1,640,640,16,40,40
1071,229,1137,488,17,28,8,8,1,640,640,16,40,40
1072,229,1138,489,18,28,9,9,1,640,640,16,40,40
1073,229,1175,446,15,29,6,6,1,640,640,16,40,40
1074,229,1176,447,16,29,7,7,1,640,640,16,40,40
1075,229,1177,448,17,29,8,8,1,640,640,16,40,40
1076,229,1178,449,18,29,9,9,1,640,640,16,40,40
1077,230,752,650,32,18,10,10,1,640,640,16,40,40
1078,230,792,610,32,19,10,10,1,640,640,16,40,40
1079,230,832,570,32,20,10,10,1,640,640,16,40,40
1080,230,872,530,32,21,10,10,1,640,640,16,40,40
1081,230,912,490,32,22,10,10,1,640,640,16,40,40
1082,230,952,450,32,23,10,10,1,640,640,16,40,40
1083,230,992,410,32,24,10,10,1,640,640,16,40,40
1084,230,1032,370,32,25,10,10,1,640,640,16,40,40
1085,231,1551,365,31,38,5,5,1,640,640,16,40,40
1086,232,1551,366,31,38,6,6,1,640,640,16,40,40
1087,233,1551,367,31,38,7,7,1,640,640,16,40,40
1088,234,1551,368,31,38,8,8,1,640,640,16,40,40
1089,235,1551,565,31,38,5,5,1,640,640,16,40,40
1090,236,1551,605,31,38,5,5,1,640,640,16,40,40
1091,237,1551,645,31,38,5,5,1,640,640,16,40,40
1092,238,1551,685,31,38,5,5,1,640,640,16,40,40
1093,239,1551,725,31,38,5,5,1,640,640,16,40,40
1094,240,1551,765,31,38,5,5,1,640,640,16,40,40
1095,241,1551,805,31,38,5,5,1,640,640,16,40,40
1096,242,1551,845,31,38,5,5,1,640,640,16,40,40
1097,243,1551,844,31,38,4,4,1,640,640,16,40,40
1098,244,1551,884,31,38,4,4,1,640,640,16,40,40
1099,245,1551,924,31,38,4,4,1,640,640,16,40,40
1100,246,1551,964,31,38,4,4,1,640,640,16,40,40
1101,247,1551,1004,31,38,4,4,1,640,640,16,40,40
1102,248,1551,1044,31,38,4,4,1,640,640,16,40,40
1103,249,1481,1005,1,37,5,5,1,640,640,16,40,40
1104,250,1481,885,1,37,5,5,1,640,640,16,40,40
1105,251,1481,965,1,37,5,5,1,640,640,16,40,40
1106,252,1481,925,1,37,5,5,1,640,640,16,40,40
1107,253,1441,1006,1,36,6,6,1,640,640,16,40,40
1108,253,1481,1046,1,37,6,6,1,640,640,16,40,40
1109,254,1441,926,1,36,6,6,1,640,640,16,40,40
1110,254,1481,966,1,37,6,6,1,640,640,16,40,40
1111,255,1441,846,1,36,6,6,1,640,640,16,40,40
1112,255,1481,886,1,37,6,6,1,640,640,16,40,40
1113,256,1441,766,1,36,6,6,1,640,640,16,40,40
1114,256,1481,806,1,37,6,6,1,640,640,16,40,40
1115,257,1441,686,1,36,6,6,1,640,640,16,40,40
1116,257,1481,726,1,37,6,6,1,640,640,16,40,40
1117,258,1441,687,1,36,7,7,1,640,640,16,40,40
1118,258,1481,727,1,37,7,7,1,640,640,16,40,40
1119,259,1441,767,1,36,7,7,1,640,640,16,40,40
1120,259,1481,807,1,37,7,7,1,640,640,16,40,40
1121,260,1441,1007,1,36,7,7,1,640,640,16,40,40
1122,261,1441,966,1,36,6,6,1,640,640,16,40,40
1123,262,1441,967,1,36,7,7,1,640,640,16,40,40
1124,263,1441,927,1,36,7,7,1,640,640,16,40,40
1125,264,1441,887,1,36,7,7,1,640,640,16,40,40
1126,265,1441,847,1,36,7,7,1,640,640,16,40,40
1127,266,1441,727,1,36,7,7,1,640,640,16,40,40
1128,267,1441,726,1,36,6,6,1,640,640,16,40,40
1129,268,1441,807,1,36,7,7,1,640,640,16,40,40
1130,269,1441,806,1,36,6,6,1,640,640,16,40,40
1131,270,1441,886,1,36,6,6,1,640,640,16,40,40
1132,271,1441,1005,1,36,5,5,1,640,640,16,40,40
1133,272,1441,965,1,36,5,5,1,640,640,16,40,40
1134,273,1441,925,1,36,5,5,1,640,640,16,40,40
1135,274,1441,885,1,36,5,5,1,640,640,16,40,40
1136,275,1441,845,1,36,5,5,1,640,640,16,40,40
1137,276,1441,805,1,36,5,5,1,640,640,16,40,40
1138,277,1441,805,1,36,5,5,1,640,640,16,40,40
1139,278,1441,765,1,36,5,5,1,640,640,16,40,40
1140,279,1441,725,1,36,5,5,1,640,640,16,40,40
1141,280,1441,685,1,36,5,5,1,640,640,16,40,40
1142,281,1441,688,1,36,8,8,1,640,640,16,40,40
1143,282,1441,728,1,36,8,8,1,640,640,16,40,40
1144,283,1441,768,1,36,8,8,1,640,640,16,40,40
1145,284,1441,808,1,36,8,8,1,640,640,16,40,40
1146,285,1441,848,1,36,8,8,1,640,640,16,40,40
1147,286,1441,888,1,36,8,8,1,640,640,16,40,40
1148,287,1441,928,1,36,8,8,1,640,640,16,40,40
1149,288,1441,968,1,36,8,8,1,640,640,16,40,40
1150,289,1441,1008,1,36,8,8,1,640,640,16,40,40
1151,290,1441,689,1,36,9,9,1,640,640,16,40,40
1152,291,1441,729,1,36,9,9,1,640,640,16,40,40
1153,292,1441,769,1,36,9,9,1,640,640,16,40,40
1154,293,1441,809,1,36,9,9,1,640,640,16,40,40
1155,294,1441,849,1,36,9,9,1,640,640,16,40,40
1156,295,1441,889,1,36,9,9,1,640,640,16,40,40
1157,296,1441,929,1,36,9,9,1,640,640,16,40,40
1158,297,1441,969,1,36,9,9,1,640,640,16,40,40
1159,298,1441,1009,1,36,9,9,1,640,640,16,40,40
1160,299,1441,690,1,36,10,10,1,640,640,16,40,40
1161,300,1441,730,1,36,10,10,1,640,640,16,40,40
1162,301,1441,770,1,36,10,10,1,640,640,16,40,40
1163,302,1441,810,1,36,10,10,1,640,640,16,40,40
1164,303,1441,850,1,36,10,10,1,640,640,16,40,40
1165,304,1441,930,1,36,10,10,1,640,640,16,40,40
1166,305,1441,890,1,36,10,10,1,640,640,16,40,40
1167,306,1441,970,1,36,10,10,1,640,640,16,40,40
1168,307,1441,1010,1,36,10,10,1,640,640,16,40,40
1169,308,1441,1050,1,36,10,10,1,640,640,16,40,40
1170,309,1441,1090,1,36,10,10,1,640,640,16,40,40
1171,310,1441,1089,1,36,9,9,1,640,640,16,40,40
1172,311,1441,1088,1,36,8,8,1,640,640,16,40,40
1173,312,1441,1048,1,36,8,8,1,640,640,16,40,40
1174,313,1441,1087,1,36,7,7,1,640,640,16,40,40
1175,314,1441,1086,1,36,6,6,1,640,640,16,40,40
1176,315,1441,1085,1,36,5,5,1,640,640,16,40,40
1177,316,1441,1084,1,36,4,4,1,640,640,16,40,40
1178,317,1441,1044,1,36,4,4,1,640,640,16,40,40
1179,318,1441,1004,1,36,4,4,1,640,640,16,40,40
1180,319,1441,964,1,36,4,4,1,640,640,16,40,40
1181,320,1441,924,1,36,4,4,1,640,640,16,40,40
1182,321,1441,884,1,36,4,4,1,640,640,16,40,40
1183,322,1441,844,1,36,4,4,1,640,640,16,40,40
1184,323,1441,1045,1,36,5,5,1,640,640,16,40,40
1185,324,1441,1047,1,36,7,7,1,640,640,16,40,40
1186,325,1441,1049,1,36,9,9,1,640,640,16,40,40
1187,326,1441,1086,1,36,6,6,1,640,640,16,40,40
1188,327,1441,1086,1,36,6,6,1,640,640,16,40,40
1189,328,1441,1046,1,36,6,6,1,640,640,16,40,40
1190,329,1441,1234,1,36,34,34,1,640,640,16,40,40
1191,330,1441,1235,1,36,35,35,1,640,640,16,40,40
1192,331,1441,1236,1,36,36,36,1,640,640,16,40,40
1193,332,1441,1237,1,36,37,37,1,640,640,16,40,40
1194,333,1441,1238,1,36,38,38,1,640,640,16,40,40
1195,334,1441,1195,1,36,35,35,1,640,640,16,40,40
1196,335,1441,1196,1,36,36,36,1,640,640,16,40,40
1197,336,1441,1155,1,36,35,35,1,640,640,16,40,40
1198,337,1441,1157,1,36,37,37,1,640,640,16,40,40
1199,338,1441,1156,1,36,36,36,1,640,640,16,40,40
1200,339,1441,1117,1,36,37,37,1,640,640,16,40,40
1201,340,1441,1116,1,36,36,36,1,640,640,16,40,40
1202,341,1441,1115,1,36,35,35,1,640,640,16,40,40
1203,342,1441,1114,1,36,34,34,1,640,640,16,40,40
1204,343,1441,824,1,36,24,24,1,640,640,16,40,40
1205,344,1441,784,1,36,24,24,1,640,640,16,40,40
1206,345,1441,744,1,36,24,24,1,640,640,16,40,40
1207,346,1441,704,1,36,24,24,1,640,640,16,40,40
1208,347,1441,664,1,36,24,24,1,640,640,16,40,40
1209,348,1441,624,1,36,24,24,1,640,640,16,40,40
1210,349,1441,584,1,36,24,24,1,640,640,16,40,40
1211,350,1441,544,1,36,24,24,1,640,640,16,40,40
1212,351,1441,504,1,36,24,24,1,640,640,16,40,40
1213,352,1441,464,1,36,24,24,1,640,640,16,40,40
1214,353,1441,424,1,36,24,24,1,640,640,16,40,40
1215,354,1441,384,1,36,24,24,1,640,640,16,40,40
1216,355,1441,344,1,36,24,24,1,640,640,16,40,40
1217,356,1441,304,1,36,24,24,1,640,640,16,40,40
1218,357,1441,264,1,36,24,24,1,640,640,16,40,40
1219,358,1441,224,1,36,24,24,1,640,640,16,40,40
1220,359,1441,184,1,36,24,24,1,640,640,16,40,40
1221,360,1441,144,1,36,24,24,1,640,640,16,40,40
1222,361,1441,104,1,36,24,24,1,640,640,16,40,40
1223,362,1441,64,1,36,24,24,1,640,640,16,40,40
1224,363,1441,24,1,36,24,24,1,640,640,16,40,40
1225,364,1441,611,1,36,11,11,1,640,640,16,40,40
1226,365,1441,651,1,36,11,11,1,640,640,16,40,40
1227,366,1441,691,1,36,11,11,1,640,640,16,40,40
1228,367,1441,731,1,36,11,11,1,640,640,16,40,40
1229,368,1441,771,1,36,11,11,1,640,640,16,40,40
1230,369,1441,612,1,36,12,12,1,640,640,16,40,40
1231,370,1441,652,1,36,12,12,1,640,640,16,40,40
1232,371,1441,692,1,36,12,12,1,640,640,16,40,40
1233,372,1441,613,1,36,13,13,1,640,640,16,40,40
1234,373,1441,653,1,36,13,13,1,640,640,16,40,40
1235,374,1441,693,1,36,13,13,1,640,640,16,40,40
1236,375,1441,733,1,36,13,13,1,640,640,16,40,40
1237,376,1441,732,1,36,12,12,1,640,640,16,40,40
1238,377,1441,772,1,36,12,12,1,640,640,16,40,40
1239,378,1441,773,1,36,13,13,1,640,640,16,40,40
1240,379,1441,853,1,36,13,13,1,640,640,16,40,40
1241,380,1441,813,1,36,13,13,1,640,640,16,40,40
1242,381,1441,893,1,36,13,13,1,640,640,16,40,40
1243,382,1441,933,1,36,13,13,1,640,640,16,40,40
1244,383,1441,973,1,36,13,13,1,640,640,16,40,40
1245,384,1441,1013,1,36,13,13,1,640,640,16,40,40
1246,385,1441,1053,1,36,13,13,1,640,640,16,40,40
1247,386,1441,1093,1,36,13,13,1,640,640,16,40,40
1248,387,1441,811,1,36,11,11,1,640,640,16,40,40
1249,388,1441,812,1,36,12,12,1,640,640,16,40,40
1250,389,1441,852,1,36,12,12,1,640,640,16,40,40
1251,390,1441,892,1,36,12,12,1,640,640,16,40,40
1252,391,1441,932,1,36,12,12,1,640,640,16,40,40
1253,392,1441,851,1,36,11,11,1,640,640,16,40,40
1254,393,1441,891,1,36,11,11,1,640,640,16,40,40
1255,394,1441,931,1,36,11,11,1,640,640,16,40,40
1256,395,685,109,5,17,29,29,1,640,640,16,40,40
1257,396,765,150,5,19,30,30,1,640,640,16,40,40
1258,397,1122,148,2,28,28,28,1,640,640,16,40,40
1259,398,1201,70,1,30,30,30,1,640,640,16,40,40
1260,399,684,28,4,17,28,28,1,640,640,16,40,40
1261,400,1441,28,1,36,28,28,1,640,640,16,40,40
1262,401,684,68,4,17,28,28,1,640,640,16,40,40
1263,402,1323,189,3,33,29,29,1,640,640,16,40,40
1264,403,1042,230,2,26,30,30,1,640,640,16,40,40
1265,404,9,228,9,0,28,28,1,640,640,16,40,40
1266,405,0,269,0,0,29,29,1,640,640,16,40,40
1267,406,1022,268,22,25,28,28,1,640,640,16,40,40
1268,407,917,309,37,22,29,29,1,640,640,16,40,40
1269,408,39,308,39,0,28,28,1,640,640,16,40,40
1270,409,1323,66,3,33,26,26,1,640,640,16,40,40
1271,410,1201,106,1,30,26,26,1,640,640,16,40,40
1272,411,1042,146,2,26,26,26,1,640,640,16,40,40
1273,412,1243,111,3,31,31,31,1,640,640,16,40,40
1274,413,1322,106,2,33,26,26,1,640,640,16,40,40
1275,414,1281,146,1,32,26,26,1,640,640,16,40,40
1276,415,1242,146,2,31,26,26,1,640,640,16,40,40
1277,416,1322,146,2,33,26,26,1,640,640,16,40,40
1278,416,1282,106,2,32,26,26,1,640,640,16,40,40
1279,417,1202,186,2,30,26,26,1,640,640,16,40,40
1280,418,1122,226,2,28,26,26,1,640,640,16,40,40
1281,419,684,266,4,17,26,26,1,640,640,16,40,40
1282,420,1042,306,2,26,26,26,1,640,640,16,40,40
1283,421,685,346,5,17,26,26,1,640,640,16,40,40
1284,422,765,386,5,19,26,26,1,640,640,16,40,40
1285,423,805,426,5,20,26,26,1,640,640,16,40,40
1286,424,0,466,0,0,26,26,1,640,640,16,40,40
1287,425,413,506,13,10,26,26,1,640,640,16,40,40
1288,426,533,546,13,13,26,26,1,640,640,16,40,40
1289,427,613,586,13,15,26,26,1,640,640,16,40,40
1290,428,693,626,13,17,26,26,1,640,640,16,40,40
1291,429,773,666,13,19,26,26,1,640,640,16,40,40
1292,430,853,706,13,21,26,26,1,640,640,16,40,40
1293,431,933,746,13,23,26,26,1,640,640,16,40,40
1294,432,914,786,34,22,26,26,1,640,640,16,40,40
1295,433,954,786,34,23,26,26,1,640,640,16,40,40
1296,434,879,786,39,21,26,26,1,640,640,16,40,40
1297,435,1159,786,39,28,26,26,1,640,640,16,40,40
1298,436,1119,826,39,27,26,26,1,640,640,16,40,40
1299,437,1076,866,36,26,26,26,1,640,640,16,40,40
1300,438,1116,826,36,27,26,26,1,640,640,16,40,40
1301,439,805,429,5,20,29,29,1,640,640,16,40,40
1302,440,0,589,0,0,29,29,1,640,640,16,40,40
1303,441,805,869,5,20,29,29,1,640,640,16,40,40
1304,441,804,832,4,20,32,32,1,640,640,16,40,40
1305,441,803,952,3,20,32,32,1,640,640,16,40,40
1306,441,802,792,2,20,32,32,1,640,640,16,40,40
1307,441,842,951,2,21,31,31,1,640,640,16,40,40
1308,441,882,830,2,22,30,30,1,640,640,16,40,40
1309,441,922,910,2,23,30,30,1,640,640,16,40,40
1310,441,962,909,2,24,29,29,1,640,640,16,40,40
1311,441,1002,872,2,25,32,32,1,640,640,16,40,40
1312,441,1003,709,3,25,29,29,1,640,640,16,40,40
1313,441,1004,712,4,25,32,32,1,640,640,16,40,40
1314,441,1005,752,5,25,32,32,1,640,640,16,40,40
1315,441,965,711,5,24,31,31,1,640,640,16,40,40
1316,441,925,949,5,23,29,29,1,640,640,16,40,40
1317,441,885,790,5,22,30,30,1,640,640,16,40,40
1318,441,845,829,5,21,29,29,1,640,640,16,40,40
1319,441,843,912,3,21,32,32,1,640,640,16,40,40
1320,441,844,750,4,21,30,30,1,640,640,16,40,40
1321,441,884,911,4,22,31,31,1,640,640,16,40,40
1322,441,924,871,4,23,31,31,1,640,640,16,40,40
1323,441,964,791,4,24,31,31,1,640,640,16,40,40
1324,441,963,751,3,24,31,31,1,640,640,16,40,40
1325,441,923,789,3,23,29,29,1,640,640,16,40,40
1326,441,883,831,3,22,31,31,1,640,640,16,40,40
1327,441,765,950,5,19,30,30,1,640,640,16,40,40
1328,441,764,710,4,19,30,30,1,640,640,16,40,40
1329,441,762,749,2,19,29,29,1,640,640,16,40,40
1330,441,763,870,3,19,30,30,1,640,640,16,40,40
1331,442,762,1193,2,19,33,33,1,640,640,16,40,40
1332,442,802,994,2,20,34,34,1,640,640,16,40,40
1333,442,842,1073,2,21,33,33,1,640,640,16,40,40
1334,442,882,1273,2,22,33,33,1,640,640,16,40,40
1335,442,922,1196,2,23,36,36,1,640,640,16,40,40
1336,442,962,996,2,24,36,36,1,640,640,16,40,40
1337,442,1002,1153,2,25,33,33,1,640,640,16,40,40
1338,442,1042,1036,2,26,36,36,1,640,640,16,40,40
1339,442,1082,1395,2,27,35,35,1,640,640,16,40,40
1340,442,1122,1235,2,28,35,35,1,640,640,16,40,40
1341,442,1162,1275,2,29,35,35,1,640,640,16,40,40
1342,442,1202,1033,2,30,33,33,1,640,640,16,40,40
1343,442,763,1316,3,19,36,36,1,640,640,16,40,40
1344,442,803,1154,3,20,34,34,1,640,640,16,40,40
1345,442,843,1475,3,21,35,35,1,640,640,16,40,40
1346,442,883,1236,3,22,36,36,1,640,640,16,40,40
1347,442,923,1313,3,23,33,33,1,640,640,16,40,40
1348,442,963,1075,3,24,35,35,1,640,640,16,40,40
1349,442,1003,1035,3,25,35,35,1,640,640,16,40,40
1350,442,1043,1194,3,26,34,34,1,640,640,16,40,40
1351,442,1083,1276,3,27,36,36,1,640,640,16,40,40
1352,442,1123,1274,3,28,34,34,1,640,640,16,40,40
1353,442,1163,1034,3,29,34,34,1,640,640,16,40,40
1354,442,1203,1433,3,30,33,33,1,640,640,16,40,40
1355,442,764,1356,4,19,36,36,1,640,640,16,40,40
1356,442,804,1076,4,20,36,36,1,640,640,16,40,40
1357,442,844,1474,4,21,34,34,1,640,640,16,40,40
1358,442,884,1393,4,22,33,33,1,640,640,16,40,40
1359,442,924,1195,4,23,35,35,1,640,640,16,40,40
1360,442,964,955,4,24,35,35,1,640,640,16,40,40
1361,442,1004,1114,4,25,34,34,1,640,640,16,40,40
1362,442,1044,1315,4,26,35,35,1,640,640,16,40,40
1363,442,1084,1156,4,27,36,36,1,640,640,16,40,40
1364,442,1124,1353,4,28,33,33,1,640,640,16,40,40
1365,442,1164,1116,4,29,36,36,1,640,640,16,40,40
1366,442,1204,1355,4,30,35,35,1,640,640,16,40,40
1367,442,765,1473,5,19,33,33,1,640,640,16,40,40
1368,442,805,954,5,20,34,34,1,640,640,16,40,40
1369,442,845,1394,5,21,34,34,1,640,640,16,40,40
1370,442,885,1434,5,22,34,34,1,640,640,16,40,40
1371,442,925,956,5,23,36,36,1,640,640,16,40,40
1372,442,965,1234,5,24,34,34,1,640,640,16,40,40
1373,442,1005,1314,5,25,34,34,1,640,640,16,40,40
1374,442,1045,995,5,26,35,35,1,640,640,16,40,40
1375,442,1085,1233,5,27,33,33,1,640,640,16,40,40
1376,442,723,1155,3,18,35,35,1,640,640,16,40,40
1377,442,724,1113,4,18,33,33,1,640,640,16,40,40
1378,442,725,1354,5,18,34,34,1,640,640,16,40,40
1379,442,683,1435,3,17,35,35,1,640,640,16,40,40
1380,442,684,1074,4,17,34,34,1,640,640,16,40,40
1381,442,685,1115,5,17,35,35,1,640,640,16,40,40
1382,443,1085,549,5,27,29,29,1,640,640,16,40,40
1383,444,1005,549,5,25,29,29,1,640,640,16,40,40
1384,445,1084,549,4,27,29,29,1,640,640,16,40,40
1385,446,1005,549,5,25,29,29,1,640,640,16,40,40
1386,447,805,509,5,20,29,29,1,640,640,16,40,40
1387,448,645,469,5,16,29,29,1,640,640,16,40,40
1388,449,645,426,5,16,26,26,1,640,640,16,40,40
1389,450,805,426,5,20,26,26,1,640,640,16,40,40
1390,451,1076,1285,36,26,5,5,1,640,640,16,40,40
1391,452,1116,1245,36,27,5,5,1,640,640,16,40,40
1392,453,1159,1205,39,28,5,5,1,640,640,16,40,40
1393,454,933,1165,13,23,5,5,1,640,640,16,40,40
1394,455,853,1125,13,21,5,5,1,640,640,16,40,40
1395,456,773,1085,13,19,5,5,1,640,640,16,40,40
1396,457,693,1045,13,17,5,5,1,640,640,16,40,40
1397,458,613,1005,13,15,5,5,1,640,640,16,40,40
1398,459,533,965,13,13,5,5,1,640,640,16,40,40
1399,460,413,925,13,10,5,5,1,640,640,16,40,40
1400,461,0,885,0,0,5,5,1,640,640,16,40,40
1401,462,805,845,5,20,5,5,1,640,640,16,40,40
1402,463,765,805,5,19,5,5,1,640,640,16,40,40
1403,464,685,765,5,17,5,5,1,640,640,16,40,40
1404,465,1042,725,2,26,5,5,1,640,640,16,40,40
1405,466,684,685,4,17,5,5,1,640,640,16,40,40
1406,467,1122,645,2,28,5,5,1,640,640,16,40,40
1407,468,1202,605,2,30,5,5,1,640,640,16,40,40
1408,469,1322,565,2,33,5,5,1,640,640,16,40,40
1409,470,1282,525,2,32,5,5,1,640,640,16,40,40
1410,471,1323,485,3,33,5,5,1,640,640,16,40,40
1411,472,843,685,3,21,5,5,1,640,640,16,40,40
1412,473,645,725,5,16,5,5,1,640,640,16,40,40
1413,474,1480,485,0,37,5,5,1,640,640,16,40,40
1414,475,643,687,3,16,7,7,1,640,640,16,40,40
1415,476,1284,563,4,32,3,3,1,640,640,16,40,40
1416,477,1406,487,6,35,7,7,1,640,640,16,40,40
